case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3022563,27-020392,2007-AGL-8264-OE,28423,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.968391,43.739693
3022596,27-020360,2007-AGL-8301-OE,28378,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.893692,43.72879
3022551,27-020403,2007-AGL-8253-OE,28563,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.965889,43.770493
3022576,27-020379,2007-AGL-8278-OE,28494,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.938591,43.757294
3022570,27-020385,2007-AGL-8272-OE,28616,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.958794,43.781593
3022552,27-020402,2007-AGL-8254-OE,28564,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.962791,43.770191
3022541,27-020534,2008-AGL-1685-OE,28384,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.905991,43.729191
3022605,27-020348,2007-AGL-8310-OE,28510,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.895691,43.758392
3022571,27-020384,2007-AGL-8273-OE,28622,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.953293,43.782291
3022594,27-020357,2007-AGL-8299-OE,28386,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.899292,43.729191
3022589,27-020352,2007-AGL-8291-OE,28502,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.919991,43.758293
3022607,27-020350,2007-AGL-8312-OE,28497,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.889694,43.757492
3022588,27-020351,2007-AGL-8290-OE,28501,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.923096,43.758293
3022568,27-020387,2007-AGL-8270-OE,28611,56793,MN,Jackson County,27063,Elm Creek,2008,66,99,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,NA,3,3,10/19/2019,Digital Globe,-94.964989,43.780594
3031198,27-021147,2009-WTE-6421-OE,29499,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.891594,43.744892
3034881,27-020740,2010-WTE-3103-OE,28456,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.83149,43.750191
3034844,27-020956,2010-WTE-3056-OE,28270,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.892395,43.684391
3034845,27-020955,2010-WTE-3057-OE,28273,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.880791,43.68449
3034876,27-020745,2010-WTE-3097-OE,28326,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.861488,43.699291
3034853,27-020866,2010-WTE-3067-OE,28342,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.850395,43.710194
3034875,27-020861,2010-WTE-3096-OE,28318,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.904495,43.696693
3031193,27-021143,2009-WTE-6376-OE,29495,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.858391,43.686092
3034865,27-020766,2010-WTE-3085-OE,28227,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.891396,43.670792
3031200,27-021149,2009-WTE-6423-OE,29497,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.883492,43.744991
3034842,27-020958,2010-WTE-3054-OE,28249,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.907791,43.679592
3034864,27-020765,2010-WTE-3084-OE,28229,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.901093,43.671692
3034878,27-020743,2010-WTE-3099-OE,28345,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.837296,43.710293
3031190,27-021140,2009-WTE-6373-OE,29496,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.86879,43.68449
3031184,27-020997,2009-WTE-6355-OE,28255,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.930794,43.680492
3034874,27-020865,2010-WTE-3095-OE,28316,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.908295,43.696693
3031192,27-021142,2009-WTE-6375-OE,29433,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.862091,43.686092
3034862,27-020763,2010-WTE-3081-OE,28441,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.879692,43.74509
3031183,27-020996,2009-WTE-6350-OE,28234,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.88839,43.672791
3034852,27-020862,2010-WTE-3066-OE,28329,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.865891,43.700893
3034869,27-020770,2010-WTE-3090-OE,28272,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.886589,43.68449
3034871,27-020771,2010-WTE-3092-OE,28303,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.927292,43.69289
3031186,27-020999,2009-WTE-6357-OE,28259,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.92379,43.681393
3031185,27-020998,2009-WTE-6356-OE,28256,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.927193,43.680592
3031194,27-021075,2009-WTE-6377-OE,28305,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.930893,43.69289
3034879,27-020742,2010-WTE-3100-OE,28348,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.827995,43.710392
3034877,27-020744,2010-WTE-3098-OE,28343,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.846092,43.710194
3034849,27-020951,2010-WTE-3062-OE,28321,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.883789,43.696793
3031196,27-021145,2009-WTE-6394-OE,29434,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.848091,43.693592
3034861,27-020762,2010-WTE-3079-OE,28482,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.851395,43.754692
3031197,27-021146,2009-WTE-6395-OE,29435,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.844093,43.693592
3031199,27-021148,2009-WTE-6422-OE,29498,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.887489,43.744991
3034846,27-020954,2010-WTE-3059-OE,28304,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.923691,43.69289
3034882,27-020739,2010-WTE-3104-OE,28483,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.846695,43.754692
3034851,27-020867,2010-WTE-3065-OE,28338,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.889595,43.707191
3031191,27-021141,2009-WTE-6374-OE,29431,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.865189,43.68449
3034840,27-020960,2010-WTE-3051-OE,28233,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.870491,43.672394
3034839,27-020784,2010-WTE-3050-OE,28485,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.836693,43.754791
3031188,27-021001,2009-WTE-6371-OE,28248,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.877792,43.679092
3034859,27-020760,2010-WTE-3077-OE,28202,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.889091,43.664791
3034848,27-020952,2010-WTE-3061-OE,28319,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.900795,43.696793
3031189,27-021002,2009-WTE-6372-OE,28271,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.872292,43.68449
3034867,27-020768,2010-WTE-3088-OE,28244,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.911995,43.677692
3034850,27-020950,2010-WTE-3063-OE,28327,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.857292,43.69939
3034857,27-020759,2010-WTE-3071-OE,28308,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.852089,43.693592
3034873,27-020773,2010-WTE-3094-OE,28313,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.916992,43.695293
3031195,27-021144,2009-WTE-6388-OE,29436,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.888695,43.696793
3034880,27-020741,2010-WTE-3101-OE,28347,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.824295,43.710491
3034872,27-020772,2010-WTE-3093-OE,28312,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.920692,43.695293
3034856,27-020758,2010-WTE-3070-OE,28349,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.820694,43.710491
3034866,27-020767,2010-WTE-3087-OE,28242,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.920593,43.677593
3034860,27-020761,2010-WTE-3078-OE,28484,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.841995,43.754791
3034854,27-020863,2010-WTE-3068-OE,28344,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.841789,43.710293
3034868,27-020769,2010-WTE-3089-OE,28250,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.903389,43.679691
3034863,27-020764,2010-WTE-3082-OE,28457,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.826591,43.750191
3034847,27-020953,2010-WTE-3060-OE,28315,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.912094,43.696693
3034841,27-020959,2010-WTE-3053-OE,28243,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.916893,43.677593
3034858,27-020868,2010-WTE-3072-OE,28317,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.892395,43.696793
3034843,27-020957,2010-WTE-3055-OE,28251,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.899292,43.679691
3034855,27-020757,2010-WTE-3069-OE,28346,57649,MN,Martin County,27091,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/31/2019,Digital Globe,-94.831589,43.710392
3034870,27-020864,2010-WTE-3091-OE,28320,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.897095,43.696793
3031187,27-021000,2009-WTE-6370-OE,28247,57649,MN,Jackson County,27063,Elm Creek II,2010,62,148.8,Mitsubishi,MWT95/2.4,2400,80,95,7088.22,127.4,0,NA,3,3,10/19/2019,Digital Globe,-94.883492,43.678993
3075352,27-026264,2014-WTE-5040-OE,48553,57880,MN,Dakota County,27037,Eolos,2011,1,2.5,Clipper,C96,2500,80,96,7238.23,128,0,NA,3,3,9/8/2017,Digital Globe,-93.048073,44.728298
3022291,27-020138,2007-AGL-4649-OE,28070,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,12/21/2019,Digital Globe,-95.383392,43.595993
3017962,27-020139,2007-AGL-4652-OE,28069,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.377289,43.595898
3017964,27-002837,2007-AGL-4654-OE,28092,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.425507,43.618538
3077617,27-002838,2007-AGL-4653-OE,28114,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.431549,43.624874
3017771,27-020063,2007-AGL-4656-OE,28091,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/20/2017,Digital Globe,-95.417435,43.618103
3017961,27-002839,2007-AGL-4647-OE,28076,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.380447,43.600327
3076509,27-020137,2007-AGL-4659-OE,28123,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.433342,43.629131
3022298,27-020136,2007-AGL-4658-OE,28122,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,12/21/2019,Digital Globe,-95.423492,43.628891
3017772,27-020052,2007-AGL-4657-OE,28124,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/20/2017,Digital Globe,-95.417145,43.629215
3017965,27-002836,2007-AGL-4655-OE,28090,56628,MN,Jackson County,27063,Ewington,2008,10,21,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,1/30/2017,Digital Globe,-95.431877,43.617264
3013994,27-005582,2003-AGL-3263-OE,28056,56415,MN,Martin County,27091,Fairmont Wind (SMMPA),2004,2,3.3,Vestas,V82-1.65,1650,70,82,5281.02,110.9,0,NA,3,3,12/31/2016,Digital Globe,-94.444336,43.573193
3013993,27-002454,2003-AGL-3261-OE,28058,56415,MN,Martin County,27091,Fairmont Wind (SMMPA),2004,2,3.3,Vestas,V82-1.65,1650,70,82,5281.02,110.9,0,NA,3,3,7/8/2018,Digital Globe,-94.441193,43.579292
3068846,27-002225,2012-WTE-1134-OE,28160,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.370316,43.651329
3068842,27-002227,2012-WTE-1130-OE,28162,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.384285,43.651352
3068847,27-002226,2012-WTE-1135-OE,28161,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.366768,43.651302
3068844,27-002224,2012-WTE-1132-OE,28159,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.377266,43.651279
3068845,27-002228,2012-WTE-1133-OE,28163,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.373863,43.651329
3068843,27-002223,2012-WTE-1131-OE,28158,56210,MN,Jackson County,27063,Farmer's,2004,6,5.7,NEG Micon,NM54,950,70,54,2290.22,96.9,0,NA,3,3,1/30/2017,Digital Globe,-95.380737,43.651375
3062828,27-002318,2012-WTE-3736-OE,29004,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.078751,44.023693
3074571,27-002284,2012-WTE-3795-OE,28947,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.219521,43.988792
3074574,27-002288,2012-WTE-3798-OE,28939,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.215599,43.984509
3013396,27-002289,2012-WTE-3801-OE,28925,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,6/1/2018,Digital Globe,-96.223495,43.980392
3074572,27-002286,2012-WTE-3799-OE,28938,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.223404,43.984604
3013395,27-002282,2012-WTE-3741-OE,28957,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,6/1/2018,Digital Globe,-96.21859,43.992992
3013391,27-002191,2012-WTE-3733-OE,28996,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,6/1/2018,Digital Globe,-96.118294,44.019791
3064787,27-002316,2012-WTE-3743-OE,29035,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,7/25/2017,Digital Globe,-96.093353,44.050907
3074570,27-002285,2012-WTE-3796-OE,28950,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.215576,43.988766
3074569,27-002283,2012-WTE-3794-OE,28946,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.223473,43.988792
3063211,27-002315,2012-WTE-3743-OE,29029,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.09333,44.048138
3013392,27-002314,2012-WTE-3738-OE,29015,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,12/18/2019,Digital Globe,-96.065689,44.035892
3013393,27-002232,2012-WTE-3739-OE,29016,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,2/16/2018,Digital Globe,-96.073692,44.036392
3074575,27-002290,2012-WTE-3802-OE,28926,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.218834,43.980297
3013394,27-002281,2012-WTE-3740-OE,28958,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.223495,43.992992
3064788,27-002317,2012-WTE-3736-OE,29008,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,7/25/2017,Digital Globe,-96.078743,44.026299
3074573,27-002287,2012-WTE-3800-OE,NA,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,5/2/2017,Digital Globe,-96.219452,43.984531
3013390,27-002195,2012-WTE-3734-OE,29002,56203,MN,Pipestone County,27117,Farmers' coops/Westridge,2003,18,17.1,Suzlon,S64,950,63,64,3216.99,95.1,0,NA,3,3,6/1/2018,Digital Globe,-96.118492,44.021992
3062611,27-020346,2007-AGL-7224-OE,28239,NA,MN,Martin County,27091,Federated Rural Electric,2008,1,2.1,Suzlon,S88,2100,79,88,6082.12,123.1,0,NA,3,3,12/31/2016,Digital Globe,-94.591995,43.676792
